reviewId,review,score,gender,location,date,sentiment,Tópico_Dominante
11372,it's amazing,5,female,"Fortaleza, Brazil",2018-01-10,positivo,0
11373,nice 👍,5,male,"Bangalore, India",2016-02-17,positivo,0
11374,"BEST SOUND QUALITY!! YOU NEED THIS APP (if you don't use traditionally ""recorded"" means) IF YOU WANT TO LISTEN TO HI-RES AUDIO. Really good player, but won't find all the songs that can be found on other platforms due to issues with rights. 8/10.",5,male,"Tijuana, Mexico",2017-06-25,positivo,2
11375,good app,5,male,"Alexandria, Egypt",2016-06-25,positivo,0
11376,🙏,5,female,"Asunción, Paraguay",2018-02-28,positivo,0
11377,Better,5,female,"Phoenix, United States",2017-09-30,positivo,2
11378,Just a thought but I think u guys should give away one cd of their choice every month for like the annual subscription,5,male,"Dallas, United States",2017-01-04,positivo,0
11379,I just wanted to listen to music not gonna lie PS it did what I needed,5,male,"New York, United States",2017-04-24,positivo,0
11380,"The BEST music streaming app bar none, tried them all over last 10 years. Apple Music for me has the best UI and Hi Res Lossless Audio, also a Classical streaming app & the monthly price is very competitive. Highly Recommended.... 👌🏼",5,female,"Valparaíso, Chile",2017-12-24,positivo,2
11381,I like your app,5,female,"Melbourne, Australia",2018-06-30,positivo,0
11382,flows just like ios,5,male,"Paris, France",2015-10-13,positivo,0
11383,Great app. the best,5,male,"Houston, United States",2017-01-25,positivo,2
11384,awesome music 🎵 app,5,female,"Hobart, Australia",2018-05-28,positivo,2
11385,amaizing!,5,male,"Mexico City, Mexico",2017-01-26,positivo,1
11386,good,5,male,"Seattle, United States",2017-02-28,positivo,0
11387,love it!!,5,female,"San Diego, United States",2017-08-27,positivo,2
11388,Awesome 👌🏿....,5,male,"San Jose, United States",2017-01-14,positivo,2
11389,🤍,5,male,"Jeddah, Saudi Arabia",2016-04-03,positivo,0
11390,La mejor app de música tanto para Android como iOS,5,male,"Dubai, United Arab Emirates",2016-04-07,positivo,1
11391,To download songs,5,male,"Birmingham, United Kingdom",2015-07-19,positivo,1
11392,I love being able to listen to anything at any time in any place.,5,male,"Rabat, Morocco",2016-06-29,positivo,2
11393,Best app ever,5,male,"Vancouver, Canada",2017-05-31,positivo,2
11394,"Nice, good, excellent!",5,male,"Jacksonville, United States",2016-11-11,positivo,0
11395,Good,5,male,"Tripoli, Libya",2016-07-19,positivo,0
11396,Cool app,5,female,"Toronto, Canada",2017-10-09,positivo,0
11397,"Thankyou Apple. The only major music streaming service where I can browse for songs in the language I want. Thank you for the extensive browsing without idiotic in your throat AI recommendations. I don't care what idiots around me listen to. I want music in specific languages, specific instruments and within these parameters recommend me what you got. Sure android UI could be better, don't care about it.",5,male,"San Diego, United States",2017-06-10,positivo,1
11398,Great app! Please add the ability to cast to Amazon Echo devices and it will be perfect!,5,female,"Melbourne, Australia",2018-05-04,positivo,1
11399,Nice,5,male,"Lagos, Nigeria",2016-08-25,positivo,0
11400,Ejen Ali: The Movie (2019),5,female,"San Diego, United States",2017-08-22,positivo,2
11401,Love it!!!,5,male,"Monterrey, Mexico",2016-10-25,positivo,2
11402,Love it.,5,male,"Jeddah, Saudi Arabia",2015-12-29,positivo,2
11403,Good pi,5,male,"Manila, Philippines",2016-02-12,positivo,0
11404,JERIELPSARMIENTO,5,female,"Port Moresby, Papua New Guinea",2018-08-03,positivo,1
11405,Good,5,female,"Guadalajara, Mexico",2017-09-01,positivo,0
11406,I just love everything about the app,5,male,"Amsterdam, Netherlands",2015-08-03,positivo,2
11407,I love listening to music on here so amazing you should definitely get it,5,male,"Bali, Indonesia",2016-02-02,positivo,2
11408,"excellent sound quality, and ui.",5,male,"Helsinki, Finland",2015-07-18,positivo,2
11409,"Wow why didn't I have this app until now, Songs quality is amazing and the interface pure bliss and the subscription also not much love the music app very much 🤍",5,male,"Boston, United States",2017-07-18,positivo,2
11410,"The most important and the best music app for me , cool streaming,insane playlists 💯🔥❤️",5,female,"Perth, Australia",2018-07-31,positivo,1
11411,Good app. The play last button seems to have disappeared though,5,male,"Toronto, Canada",2016-10-28,positivo,0
11412,Great sound quality 👍,5,male,"Jacksonville, United States",2016-12-27,positivo,2
11413,Masha Allah,5,male,"Rome, Italy",2015-09-24,positivo,1
11414,"Found it better than Spotify, simple and satisfying to use, that's *the* music service, also almost every bug and performance issues is fixed now!",5,male,"Tripoli, Libya",2016-06-13,positivo,2
11415,I'm a Android user but I want use Apple music in my phone but couldn't create my Apple I'd pls help me .,5,male,"Singapore, Singapore",2015-12-05,positivo,2
11416,mmmmmm cheeseburger,5,male,"Tijuana, Mexico",2016-11-24,positivo,1
11417,Apple music app is a very nice app so far,5,male,"Marseille, France",2015-10-30,positivo,2
11418,"Apple music is the best, a day cannot end without me listening music from this amazing app.",5,male,"Ottawa, Canada",2017-06-06,positivo,2
11419,Best music app with the highest quality of music right now in the Indian market,5,female,"Montevideo, Uruguay",2018-03-14,positivo,2
11420,Great app s21,5,female,"Perth, Australia",2018-05-19,positivo,1
11421,Best app,5,male,"Edinburgh, United Kingdom",2015-07-04,positivo,2
11422,♥️♥️♥️♥️♥️♥️♥️♥️,5,male,"New York, United States",2017-04-27,positivo,0
11423,best music app better than Spotify and other . I have been using it for the last 2 years. it supports hi-res audio other music service providers don't support this feature. and it is more affordable than Spotify or other music providers. and I'm very satisfied using Apple music. I will strongly suggest that you should use Apple music,5,male,"Calgary, Canada",2017-05-23,positivo,2
11424,Never Experience Before Audio Quality💫,5,male,"Madrid, Spain",2015-10-14,positivo,2
11425,Simply the Best,5,female,"Suva, Fiji",2018-08-23,positivo,2
11426,get a family plan. it's worth it.,5,male,"Denver, United States",2017-07-16,positivo,2
11427,Christian Hogan 👙💅🥳😛🥰🤩🖐️🏖️👙,5,male,"Lusaka, Zambia",2016-05-24,positivo,2
11428,Excellent service and beautifully designed app,5,male,"Delhi, India",2016-01-22,positivo,0
11429,I'm glad everything is running smoothly,5,male,"Frankfurt, Germany",2015-08-16,positivo,0
11430,Downloaded this App for Twice Yoo Jeongyeon's Oh Christmas Tree 💕,5,male,"Chicago, United States",2017-07-08,positivo,1
11431,Best music app ever existed. It's simply the best.,5,male,"Dar es Salaam, Tanzania",2016-08-06,positivo,2
11432,Wonderful,5,male,"Los Angeles, United States",2017-04-23,positivo,1
11433,Hi to this ree r. Mm is my the time Is the evening r,5,female,"Ottawa, Canada",2017-10-05,positivo,2
11434,"An app that actually knows how to shuffle music and give new music, unlike Spotify, and absolutely love the Dolby Atmos and lossness audio. by the way, this is coming from somebody who is using a Samsung",5,male,"Tel Aviv, Israel",2016-02-15,positivo,2
11435,Recover,5,female,"Montreal, Canada",2017-11-01,positivo,2
11436,good music,5,female,"Denver, United States",2017-10-07,positivo,0
11437,nice app,5,female,"Salvador, Brazil",2017-12-13,positivo,0
11438,Really super audio quality,5,female,"Gold Coast, Australia",2018-05-15,positivo,2
11439,Good 😊👍,5,female,"Dallas, United States",2017-08-25,positivo,0
11440,HV tried it yet,5,male,"Mexico City, Mexico",2017-05-15,positivo,0
11441,i got debited this month and my apple music subscription is not working,5,female,"La Paz, Bolivia",2018-02-22,positivo,2
11442,Great 👍,5,male,"Lyon, France",2015-11-20,positivo,1
11443,awesome and easy to use. Sound quality is great. can use even when the phone is locked. makes me want to get an IPHONE.,5,female,"Dallas, United States",2017-08-17,positivo,2
11444,it's what you think,5,male,"Lusaka, Zambia",2016-06-24,positivo,0
11445,Great response and accurate.,5,female,"Phoenix, United States",2017-09-14,positivo,1
11446,Very much good when it comes to music,5,female,"Fortaleza, Brazil",2018-02-20,positivo,2
11447,Excellent,5,male,"Philadelphia, United States",2017-04-18,positivo,0
11448,Good,5,male,"Singapore, Singapore",2016-01-09,positivo,0
11449,Always My favourite Supports Lossless and LDAC file,5,male,"Kumasi, Ghana",2016-06-07,positivo,2
11450,Question: can I input songs to my iPod with this app ??,5,male,"Paris, France",2015-07-24,positivo,1
11451,"It essential part of my day, listening to it as travel to and fro",5,male,"Alexandria, Egypt",2016-06-20,positivo,2
11452,The only music app in India that streams HiRes Lossless Audio Format.,5,male,"Boston, United States",2016-09-17,positivo,2
11453,Superb!,5,male,"Johannesburg, South Africa",2016-07-22,positivo,2
11454,Great,5,male,"Algiers, Algeria",2016-08-05,positivo,1
11455,Good,5,male,"New York, United States",2017-07-29,positivo,0
11456,Best,5,male,"Budapest, Hungary",2015-09-22,positivo,2
11457,It's so good but the music is the best,5,male,"Nairobi, Kenya",2016-06-06,positivo,2
11458,Triwanma. K. Sangma,5,male,"Nairobi, Kenya",2016-07-16,positivo,1
11459,Nice App!,5,male,"Warsaw, Poland",2015-07-07,positivo,0
11460,The definitive #1 music app in the world 2024,5,female,"San Francisco, United States",2017-09-24,positivo,2
11461,Better and lesser expensive than Spotify,5,male,"Dakar, Senegal",2016-08-19,positivo,2
11462,I love this so much apple music,5,female,"Boston, United States",2017-09-18,positivo,2
11463,Audio quality wise better than any other music apps.,5,male,"Johannesburg, South Africa",2016-09-15,positivo,2
11464,@matthewsweezy Apple music,5,male,"Cancun, Mexico",2017-05-12,positivo,2
11465,I love this app than Audiomark,5,female,"Córdoba, Argentina",2017-12-24,positivo,2
11466,awesome collection and suggestions on listening history is great 👍,5,female,"La Paz, Bolivia",2018-03-22,positivo,2
11467,I love my music and everything about it,5,male,"Mumbai, India",2016-03-19,positivo,2
11468,Me gusta. SIGLAISIGLAISIGLAISIGLAI- Cosmic Brownie!!,5,female,"Salvador, Brazil",2018-03-26,positivo,1
11469,stellar,5,male,"Quebec City, Canada",2017-01-30,positivo,1
11470,Love It,5,male,"Shenzhen, China",2016-01-01,positivo,2
11471,gij,5,female,"Quebec City, Canada",2017-09-12,positivo,0
11472,Love this app because you get to listen whatever music you want,5,female,"Valparaíso, Chile",2018-02-26,positivo,2
11473,Kirkket betting,5,male,"Kuala Lumpur, Malaysia",2016-01-13,positivo,1
11474,Bike,5,female,"Queenstown, New Zealand",2018-07-22,positivo,1
11475,"I love how you can download on androids, super easy to use, ive been using since 2020",5,female,"Santiago, Chile",2017-12-05,positivo,2
11476,This app is the best There are some songs I could not find at spotify but I found it on Apple Music this app is the best guys download it u won't regret And spotify Has 2 much Ads,5,female,"Santa Cruz, Bolivia",2018-02-05,positivo,2
11477,Wow nice app,5,male,"Washington DC, United States",2016-11-10,positivo,0
11478,Awesome,5,female,"Canberra, Australia",2018-06-06,positivo,2
11479,Good,5,male,"Barcelona, Spain",2015-10-23,positivo,0
11480,Good,5,male,"New York, United States",2016-10-14,positivo,0
11481,Faith joseph,5,male,"Seville, Spain",2015-10-09,positivo,1
11482,Love it,5,female,"Suva, Fiji",2018-04-23,positivo,2
11483,Sometimes is just tells me about content not authorized and I hate that,5,male,"Guangzhou, China",2016-01-09,positivo,1
11484,Best music app,5,male,"Chicago, United States",2017-05-26,positivo,2
11485,From apple to amazon it is to much better keep it up.,5,male,"Dar es Salaam, Tanzania",2016-08-17,positivo,2
11486,Let me download the app,5,male,"Dakar, Senegal",2016-05-14,positivo,1
11487,nice,5,male,"Manila, Philippines",2016-01-09,positivo,0
11488,Jji,5,male,"Manila, Philippines",2016-01-09,positivo,0
11489,love it!!!,5,female,"Mexico City, Mexico",2017-10-16,positivo,2
11490,I like it,5,male,"Toronto, Canada",2016-11-01,positivo,0
11491,Perfect. Makes me miss my iPhone. Tried the other sucker's. This just functions precisely as desired. Thank you thank you team!!!!,5,male,"Mexico City, Mexico",2016-11-22,positivo,0
11492,"I love that I can make a playlist, and there are no ads.",5,male,"Seoul, South Korea",2016-01-02,positivo,1
11493,What if Apple Music with Material You Design? It'll looks pretty cool.,5,female,"Queenstown, New Zealand",2018-05-12,positivo,0
11494,It works great. I use it on my IMac and my MacBook pro,5,female,"Chicago, United States",2017-09-11,positivo,1
11495,immaculate,5,female,"Austin, United States",2017-08-19,positivo,1
11496,Great voice,5,male,"Kumasi, Ghana",2016-08-22,positivo,1
11497,Thank God for Shazam. Thank you,5,male,"Bangkok, Thailand",2016-03-16,positivo,2
11498,look at google,5,male,"Philadelphia, United States",2017-04-24,positivo,0
11499,Always the best,5,male,"Osaka, Japan",2016-03-09,positivo,2
11500,Reliable app and service,5,female,"Rio de Janeiro, Brazil",2017-11-19,positivo,2
11501,love it,5,female,"Queenstown, New Zealand",2018-06-18,positivo,2
11502,arapahoe blocc Dirtyboy 17th Ave GREELEY CO,5,male,"San Antonio, United States",2017-05-20,positivo,1
11503,Apple music has always been better than Spotify in my opinion but certain people swear by the latter.,5,female,"Santiago, Chile",2017-12-24,positivo,2
11504,most relaxed songs you can listen to,5,female,"Brisbane, Australia",2018-08-16,positivo,1
11505,"It's wonderful music that I can actually have on and still concentrate on something else. I've been looking for that kind of music. Thank you Dr Tuttle. You are amazing and this music is amazing to listen to. It's uplifting, interesting and relaxing. Thank you for having it in Apple music. I think it should be highly recommended to children and adults. It's melliflous and the words are left to the imaginations.",5,female,"Suva, Fiji",2018-06-18,positivo,2
11506,owsome🥹,5,female,"Canberra, Australia",2018-07-01,positivo,1
11507,superb,5,male,"Hamburg, Germany",2015-07-11,positivo,2
11508,Lossless music and cheaper than Spotify. Better curated playlist. Dolby Atmos support ✓ Aptx and LDAC supported Headset and Earphones benefit a lot from lossless format.,5,male,"San Diego, United States",2017-03-11,positivo,2
